title,author,score,num_reviewers,main genre,middle genre,subclass,introduction,review 
EBS 만점왕 수학 플러스 5-1 2020,EBS,0.0점, 7,학습/참고서,초등학교,초등5학년,"""개념뿐만 아니라 교과서 기본과 응용 문제를 한 번에 잡는다!""""EBS 초등 만점왕 수학 플러스""1. 교과서 개념 학습으로 탄탄한 기본기 완성주제별로 다양한 예와 그림을 통해 개념을 쉽게 익히고, 기본 원리 문제를 해결해 봅니다.2. 교과서 속 기본+응용 문제를 공략하는 단계별 유형 학습교과서와 익힘책 속 기본 문제와 응용 문제를 풀면서 기본 실력을 다집니다.응용력 높이기 코너의 대표 응용 문제를 풀면서 중상 수준의 문제를 익히며 문제 해결력을 키웁니다.3. 응용력 높이기 코너 QR코드 문제 풀이 동영상 제공제공된 QR코드를 스마트폰에 인식시키면 EBS 선생님의 문제 풀이 동영상을 무료로 학습할 수 있습니다.4. 본책에서 배운 기본 문제와 응용 문제를 〈복습책〉에서 한 번 더 복습기본 문제를 통해 학습한 내용을 복습하고, 응용 문제를 통해 다양한 유형을 연습해 봅니다.",
"디딤돌 초등 수학 기본+응용 4-2 상위권으로 가는 응용심화 학습서,2020",디딤돌 편집부,10.0점, 27,학습/참고서,초등학교,초등4학년,"① 1단계(개념 익히기)는 [디딤돌 초등수학 기본]과 동일하고,2단계(기본기 다지기),3단계(응용력 기르기) 문제는 [디딤돌 초등수학 응용]과 동일합니다. ② 4단계(단원평가)는 [디딤돌 초등수학 기본]에서 1회,[디딤돌 초등수학 응용]에서 1회를 가져와 2회로 구성되어 있습니다.디딤돌 초등수학 기본+응용은 수학을 제대로 공부할 수 있도록 수학적 관점에서 개념을 정리하였습니다. 새 교과서의 문제 유형들도 반영하였을 뿐만 아니라 개념을 수학적 관점에서 이해할 수 있는 문제,수학적 사고력을 기를 수 있는 문제들을 담았습니다.또한 서술형 문제를 학습할 수 있는 〈실력 보강 자료집〉을 별도 구성하여 서술형 대비나 시험대비에 활용하실 수 있도록 하였습니다.","① 1단계(개념 익히기)는 [디딤돌 초등수학 기본]과 동일하고, 2단계(기본기 다지기), 3단계(응용력 기르기) 문제는 [디딤돌 초등수학 응용]과 동일합니다.  ② 4단계(단원평가)는 [디딤돌 초등수학 기본]에서 1회, [디딤돌 초등수학 응용]에서 1회를 가져와 2회로 구성되어 있습니다.[진도책]1. 개념 익히기교과서 개념의 핵심을 짚어 상세히 설명하였고 읽은 개념을 이해할 수 있도록 활동 문제를 구성하였습니다. 또한 개념을 잘 이해했는지 바로 확인할 수 있도록 교과서, 익힘책의 개념 문제를 옆 페이지에 출제하였습니다.2. 기본기 다지기개념별 집중 문제로 기본기를 다지고 실력을 키우기 위한 준비를 합니다.교과서·익힘책 문제는 물론 서술형 문제까지 기본기에 필요한 모든 문제를 풀어 보세요.3. 응용력 기르기수학 실력은 응용 문제를 통해 문제 해결력을 키워야 얻을 수 있습니다.단원별 대표 응용 문제를 풀어 보면서 실력을 완성하세요.4. 기출 단원평가단원 학습을 마무리 할 수 있도록 낮은 수준부터 응용 수준까지의 문제들을 출제하였습니다. 또한 학교 시험에 자주 나오는 문제들을 선별하였으므로 수시평가 및 학교 시험 대비용으로 활용하실 수 있습니다.[실력 보강 자료집]- 따라 쓰는 문제부터 차근차근 연습하면서 서술형 대비를 할 수 있습니다.- 단원평가 문제를 한 번 더 풀어 볼 수 있습니다."
"기적의 계산법 2 초등학교 1학년, 자연수의 덧셈과 뺄셈 중급, 속도와 정확성을 한번에 잡는 연산 전문 프로그램",기적의 학습서 연구회,10.0점, 22,학습/참고서,초등학교,초등1학년,"속도와 정확성을 한번에 잡는 연산 전문 프로그램 『기적의 계산법』 제2권(초등 1학년). 아이들이 집중하기에 알맞은 계산연습량을 딱 한 장에 담은 이 책은 하루에 한 장씩, 5일을 반복하는 것만으로도 충분한 학습효과를 낼 수 있도록 구성되었다. ‘속도’와 ‘정확성’이 중요한 초등 계산력을 향상시킬 수 있도록 속도와 정확성 모두에 중점을 두고 설계해 두 마리 토끼를 동시에 잡을 수 있도록 했다. 간명한 학습설계로 아이 개개인의 성향과 목표에 맞게 조절하여 활용할 수 있는 교재로, 아이는 실천하기 쉽고 엄마는 관리하기 쉽게 내 아이에 맞는 공부 계획을 세워 반복성과 장기성에서 오는 연산 스트레스에서 벗어날 수 있도록 했다.","Ⅰ 수학의 기초는 계산력입니다.  우리는 아름다운 피아노 연주를 들으면 감동을 받습니다. 또 연주자의 유려한 연주 실력에 감탄하지요. 이런 연주는 악보를 보면서 피아노 건반을 하나씩 똥똥 두드리는 실력으로는 선보일 수 없습니다. 빠르고 정확하게 건반을 두드리는 기초실력이 쌓이고 나서야 물 흐르듯이 아름다운 피아노 선율이 만들어집니다.   수학도 피아노 연주와 같습니다. 수나 식을 계산하는 데 시간이 걸리면 그 다음 단계로 넘어갈 수 없습니다. 실수가 나오고 계산이 느려서 정작 문제를 해결하는 데 접근조차 못합니다. 수학의 기초는 계산력이고, 계산은 실수 없이 정확하고 빠르게 해낼 수 있어야 합니다. 계산에 자신이 있으면 뇌에 여유가 생기고, 이 여유를 문제 해결에 오롯이 쏟을 수 있습니다.Ⅱ 『기적의 계산법』의 3대 학습설계로 쉽고 빠르게 계산력을 잡으세요.1. One Day 학습설계    지식이 굳는 데에는 시간이 필요합니다. 뇌에 입력된 지식이 단단히 굳어 장기기억이 되는 과정을 ‘응고화’라고 하는데, 응고화 과정에는 적당한 강도의 자극과 함께 충분한 시간이 필요합니다. 뇌는 잠자는 동안에도 지식을 복습하고 재구성하여 응고화를 돕습니다. 그래서 절대로 하면 안 되는 공부가 ‘한방에 몰아서 하기’입니다. 공부할 양이 10이라고 합시다. 하루에 10을 하고 나머지 9일을 놀면 지식의 응고화는 0에 가깝습니다. 그러나 하루에 1씩 10일을 반복하면 지식의 응고화는 100의 효과를 냅니다. One Day 반복설계는 뇌과학입니다. 기적의 계산법은 아이들이 집중하기에 알맞은 계산연습량을 딱 한 장에 담았습니다. 하루에 한 장씩, 5일을 반복하는 것만으로도 충분한 학습효과를 낼 수 있습니다.2. 연령 적합 설계- 초등 계산력은 ‘속도’와 ‘정확성’이 중요  수학을 어려워하는 초등학생들의 특성을 살펴보면, 초등 저학년까지는 계산력 부족이고, 중학년 이상은 계산력과 개념이 부실한 경우가 많습니다. 계산하는 데 시간이 오래 걸려 정작 문제를 풀 시간이 부족하거나, 어려운 풀이 과정을 다 세워 놓고도 마지막 단순 계산에서 실수로 틀립니다. 초등학생들은 계산 방법을 몰라서 문제를 틀리지 않습니다. 다만 절차 수행이 능숙하지 않아 시간이 오래 걸리고 오작동을 일으키는 것이지요. 『기적의 계산법』은 속도와 정확성 모두에 중점을 두고 설계했기 때문에 두 마리 토끼를 동시에 잡을 수 있습니다. - 초등수학 문제 활용 200% 방정식 완전정복     응용문제를 풀다보면 ‘□’와 같은 방정식을 마주치게 됩니다. 중학교에서 쓰는 ‘미지수 ’ 대신 초등학교에서는 ‘모르는 수 □’라고 표기하는데 이런 형태의 방정식은 기초 연산만으로는 해결할 수 없습니다. 물론 초등학생에게 중학교에서 방정식을 풀기 위해 배우는 여러 가지 개념(등식의 성질, 이항 정리, 역수 등)의 이해 없이 ‘+를 = 반대로 넘길 때에는 -로 바꿔’라고 요령만 알려 줄 수도 있습니다. 당장은 ‘요령’으로 방정식을 풀 수 있겠지만, ‘원리(6학년 등식의 원리)’를 이해할 수 없기 때문에 나중에는 오개념이 형성될 위험이 있습니다. 『기적의 계산법』의 스페셜 단계에서는 초등학생에게 꼭 맞는 원리로 방정식 해법을 알려줍니다. 3. 아이 중심 학습관리   우리 아이는 어떤 성향의 아이입니까? 계획 세우는 것을 좋아하나요? 번뜩이는 재치가 있나요? 활동적인가요? 백 명의 아이들은 제각기 독특한 백 가지의 색깔을 지니고 있습니다. 아이와 이야기를 나누면서 연산 공부가 잘 되는 시간, 환경, 약간의 동기부여 방법 등을 찾아보세요. 『기적의 계산법』은 간명한 학습설계로 아이 개개인의 성향과 목표에 맞게 조절하여 활용할 수 있습니다. 내 아이에 맞는 공부 계획을 세우면 아이는 실천하기 쉽고 엄마는 관리하기 쉽기 때문에 반복성과 장기성에서 오는 연산 스트레스에서 벗어날 수 있습니다."
똑똑한 하루 어휘 맞춤법+받아쓰기 1단계 예비초등 ~ 1학년,천재교육(참고서) 편집부,10.0점, 18,어린이,,,문제해결력을 키우는 천재교육 기초학력 강화 프로그램  쉽게! 재미있게!   어휘 감각을 키워 주는 똑똑한 하루 어휘  ▶ 어휘로 공부하는 맞춤법 + 받아쓰기 교재   ▶ 소리와 글자가 다른 낱말 집중 연습   ▶ QR을 이용한 실전 받아쓰기,▶ 똑똑한 하루 어휘 / 맞춤법 + 받아쓰기 어떤 책인가요?한글 기초 능력→한글 기초능력을 키우는 교재-바르게 읽고 쓰는 능력 향상-소리와 글자의 관계를 이해하는 교재맞춤법 원리→원리를 이해하고 응용하는 교재-맞춤법 원리를 자연스럽게 이해-전반적인 맞춤법 실력을 향상시키는 교재어휘력 향상→탄탄한 어휘 실력을 다지는 교재-바르고 정확한 어휘를 배우는 교재-뜻을 이해하고 문장에서의 활용을 익히는 교재
EBS 초등 만점왕 단원평가 전과목 3-2 2018,EBS,0.0점, 0,학습/참고서,초등학교,초등3학년,"- 독자대상 : 초등학교 3학년 - 구성 : 문제+정답 해설- 특징 ① 체계적으로 핵심 내용 정리② 단원평가, 범위별 평가 수록",
EBS 초등 기본서 만점왕 사회 3-2 2020,EBS 편집부,9.0점, 5,학습/참고서,초등학교,초등3학년,"2020년 만점왕 2학기 전격 발행!학생이 좋아하고, 학부모가 만족한 만점왕!선생님이 선택한 만점왕!“혼자 공부해도 좋은 만점왕!”만점왕으로 진도에 따라 공부해 보세요.개념책에는 학습 개념, 실전책에는 단원별 핵심정리와 확인 문제가 있습니다.진도에 맞춰 만점왕을 풀어보면 혼자서도 쉽게 공부할 수 있습니다.“강의와 함께해서 더 좋은 만점왕!”혼자 공부했는데, 잘 모르는 부분이 있나요? 더 알고 싶은 부분도 있다고요?만점왕 강의가 있으니 걱정마세요.TV, 인터넷(EBS 초등사이트)을 통해 만점왕 강의를 100% 무료로 들을 수 있습니다.예습·복습·숙제까지 해결되는 교과서 완전 학습서초등부터 EBS 만점왕과 함께 하세요.",
EBS 만점왕 단원평가 전과목 초등 4-2 2019,EBS교육방송 편집부,0.0점, 0,학습/참고서,초등학교,초등4학년,"- 독자대상 : 초등학교 4학년- 구성 : 문제+정답 해설- 특징 ① 체계적으로 핵심 내용 정리② 단원평가, 범위별 평가 수록",
EBS 만점왕 초등 사회 5-2 2020,EBS,0.0점, 0,학습/참고서,초등학교,초등5학년,"2020년 만점왕 2학기 전격 발행!학생이 좋아하고, 학부모가 만족한 만점왕!선생님이 선택한 만점왕!“혼자 공부해도 좋은 만점왕!”만점왕으로 진도에 따라 공부해 보세요.개념책에는 학습 개념, 실전책에는 단원별 핵심정리와 확인 문제가 있습니다.진도에 맞춰 만점왕을 풀어보면 혼자서도 쉽게 공부할 수 있습니다.“강의와 함께해서 더 좋은 만점왕!”혼자 공부했는데, 잘 모르는 부분이 있나요? 더 알고 싶은 부분도 있다고요?만점왕 강의가 있으니 걱정마세요.TV, 인터넷(EBS 초등사이트)을 통해 만점왕 강의를 100% 무료로 들을 수 있습니다.예습·복습·숙제까지 해결되는 교과서 완전 학습서초등부터 EBS 만점왕과 함께 하세요.",
"EBS 4주 완성 초등 국어 독해력 1단계 2019,예비 초등~ 1학년 수준",EBS,10.0점, 22,학습/참고서,초등학교,초등1학년,- 독자대상 : 초등학교 1학년- 구성 및 특징 : 	① 최근 경향 반영	② 학습 내용 체계적으로 구성,
"EBS 4주 완성 초등 국어 독해력 3단계 2019,3학년 수준",EBS,10.0점, 28,학습/참고서,초등학교,초등3학년,- 독자대상 : 초등학교 3학년- 구성 및 특징 : 	① 최근 경향 반영	② 학습 내용 체계적으로 구성,
기탄수학 I-4 한영판,(주)기탄교육 편집팀,0.0점, 0,학습/참고서,초등학교,,"『기탄수학 I-4』는 수학의 기초인 연산력을 탄탄하게 잡아주는 유아·초등 대표 학습지로서 개인별·능력별 학습 프로그램이라는 기존 [기탄수학]의 강점을 그대로 가지고 있으면서 전세계 어린이들이 함께 배우는 한글·영어 공용 교재라는 글로벌 교육 리더로서의 비전과 철학을 새롭게 반영하였다. 기탄수학은 스몰스텝 방식에 의해 치밀하고 과학적으로 설계된 프로그램식 학습지로, 매일 일정한 시간에 규칙적으로 집중해서 한 번에 3장씩 풀고, 교재 1장을 푸는 데 소요되는 최소한의 요구 시간인 표준완성시간 내에 학습이 이루어지도록 지도해야 한다. 유아 4세부터 예비 중3까지 권장 대상은 있으나, 나이와 학년에 상관없이 아이의 능력과 수준을 판단하여 아이 수준보다 한, 두 단계 낮추어서 시작하는 것이 좋으며 매 권마다 수록된 성취도테스트 및 종료테스트로 철저하게 보완학습을 할 수 있다.","[기탄수학(Gitan’s math system)]은· 수학의 기초인 연산력을 탄탄하게 잡아주는 유아·초등 대표 학습지· 개인별·능력별 학습 프로그램  이라는 기존 [기탄수학]의 강점을 그대로 가지고 있으면서· 전세계 어린이들이 함께 배우는 한글·영어 공용 교재 라는 글로벌 교육 리더로서의 비전과 철학을 새롭게 반영하였습니다.다가올 미래는 가족과 국가의 개념이 해체되고 기업과 문화가 거대하게 하나로 통합되는 초월적 사회가 될 것이고, 그 속에서 우리 아이들이 세계를 품을 수 있는 꿈을 키워가야 합니다. 그 길에 기탄교육이 최선을 다해 힘이 되겠습니다.[기탄수학(Gitan’s math system)] 제대로 활용하기 Tip- 기탄수학은 스몰스텝 방식에 의해 치밀하고 과학적으로 설계된 프로그램식 학습지로, 매일 일정한 시간에 규칙적으로 집중해서 한 번에 3장씩 풀고, 교재 1장을 푸는 데 소요되는 최소한의 요구 시간인 표준완성시간 내에 학습이 이루어지도록 지도합니다.- 유아 4세부터 예비 중3까지 권장 대상은 있으나, 나이와 학년에 상관없이 아이의 능력과 수준을 판단하여 아이 수준보다 한, 두 단계 낮추어서 시작합니다. - 매 권마다 수록된 성취도테스트 및 종료테스트로 철저하게 보완학습을 할 수 있습니다.- 특별부록 4분 문장제 학습(C~M단계)으로 연산력과 사고력을 동시에 길러 줍니다.- 연산력은 지속적인 반복학습에 달려 있으므로 꾸준한 반복학습으로 자신감을 길러 줍니다.- 한글과 함께 표기된 영어를 반복적으로 접하게 되어 자연스럽게 수학 용어들의 영어식 표현을 익히게 됩니다."
"EBS 올바른 연산교재 계산왕 6 초등 3학년,2019",편집부,0.0점, 0,학습/참고서,초등학교,초등3학년,- 독자대상 : 초등학교 3학년- 구성 : 이론 + 문제- 특징 : ① 수학 교과서 연계② 한 학년 연산을 2권으로 완성③ 원리-연산-놀이의 3단계 학습 시스템,
"뿌리깊은 초등국어 독해력 어휘편 사자성어·속담·관용어 4단계 초등3,4학년 대상",마더텅 편집부,10.0점, 17,학습/참고서,초등학교,,"본 교재는 하루 15분 초등국어 독해 공부로 어휘까지 공부할 수 있는 초등국어 교재입니다.본 교재는 표현과 어휘 중심으로 공부하는 초등국어 독해 교재입니다.본 교재에 수록된 지문에는 앞으로의 국어 학습에 꼭 필요한 사자성어, 관용어, 속담을 활용한 구문이 들어가 있습니다.이러한 지문으로 독해 공부를 하게 되면 초등국어 독해력을 높이는 것은 물론,	-교훈이 담긴 속담	-표현력을 기를 수 있는 관용어	-지혜를 담고 있는 사자성어이 모두를 함께 공부할 수 있습니다.단순하게 암기하는 어휘 교재가 아닌 독해 공부로 어휘를 공부하는 교재입니다.〈뿌리깊은 초등국어 독해력 어휘편〉으로 어휘를 공부하면 다음과 같은 장점이 있습니다.-단순하게 암기하는 어휘 공부가 아니기 때문에 재미있게 어휘를 학습할 수 있습니다.-유래가 있는 어휘일 경우, 이야기를 통해 어휘가 어떻게 생성되었는지 알 수 있습니다.-실제 지문에서 어휘가 활용되는 문장을 독해하였기 때문에 자연스레 어휘의 용례도 공부할 수 있습니다.-독해 문제를 통해 어휘의 쓰임과 뜻을 한 번 더 복습할 수 있습니다.-다양한 소재의 지문을 읽을 수 있기 때문에 배경지식 및 상식을 높이는 데에도 도움이 됩니다.","『뿌리깊은 초등국어 독해력 어휘편』으로 어휘를 공부하면 다음과 같은 장점이 있습니다.-단순하게 암기하는 어휘 공부가 아니기 때문에 재미있게 어휘를 학습할 수 있습니다.-유래가 있는 어휘일 경우, 이야기를 통해 어휘가 어떻게 생성되었는지 알 수 있습니다.-실제 지문에서 어휘가 활용되는 문장을 독해하였기 때문에 자연스레 어휘의 용례도 공부할 수 있습니다.-독해 문제를 통해 어휘의 쓰임과 뜻을 한 번 더 복습할 수 있습니다.-다양한 소재의 지문을 읽을 수 있기 때문에 배경지식 및 상식을 높이는 데에도 도움이 됩니다."
디딤돌 초등 수학 기본+응용 6-2 2020,디딤돌 편집부,10.0점, 20,학습/참고서,초등학교,초등6학년,"① 1단계(개념 익히기)는 [디딤돌 초등수학 기본]과 동일하고, 2단계(기본기 다지기), 3단계(응용력 기르기) 문제는 [디딤돌 초등수학 응용]과 동일합니다.  ② 4단계(단원평가)는 [디딤돌 초등수학 기본]에서 1회, [디딤돌 초등수학 응용]에서 1회를 가져와 2회로 구성되어 있습니다.디딤돌 초등수학 기본+응용은 수학을 제대로 공부할 수 있도록 수학적 관점에서 개념을 정리하였습니다. 새 교과서의 문제 유형들도 반영하였을 뿐만 아니라 개념을 수학적 관점에서 이해할 수 있는 문제, 수학적 사고력을 기를 수 있는 문제들을 담았습니다.또한 서술형 문제를 학습할 수 있는 〈실력 보강 자료집〉을 별도 구성하여 서술형 대비나 시험대비에 활용하실 수 있도록 하였습니다.",
"디딤돌 독해력 초등 국어 4 2019, 수능까지 연결되는",디딤돌 편집부,10.0점, 89,학습/참고서,초등학교,초등4학년,"모든 공부의 기본이 되는 독해력,초등학생 때부터 글 읽는 방법을 제대로 배워요!<디딤돌 독해력>은 초등국어 성취기준을 근거로 선정한 독해 원리-1~2학년 6개, 3~4학년 8개-를 체계적으로 공부하는 교재입니다. 학습 내용은 한 주에 하나씩 독해 원리를 충분히 체화할 수 있도록 1주 5DAY로 구성하였습니다. 글의 종류는 문학과 비문학을 고루 싣고, 학년이 높아질수록 비문학 비중을 높여 까다로운 지문에 대비할 수 있도록 하였습니다. 한 주 학습이 끝난 후에는 해당 독해 원리가 대학입학시험문제(기출)와 어떻게 연결되는지 확인하여, 수능을 향한 독해 공부의 방향을 잘 잡을 수 있도록 하였습니다.","수능까지 연결되는 진짜 독해 공부,디딤돌 초등 독해력으로 제대로 시작하세요!독해 공부는 속도가 아니라 방향이 중요합니다! 이제 초등학교에 입학했는데 수능이라니요. 제목만 보고 놀라셨지요? 하지만 우리 책에서 ‘수능’을 언급한 것은 초등학생 때부터 수능 시험을 대비하자는 의미가 아닙니다. 뜬구름을 잡는 것처럼 무작정 많이 읽는 비효율적인 공부가 아니라, ‘학교 시험’과 ‘수능’이라는 목표를 향해 제대로 첫 발자국을 내딛자는 의미입니다.초등에서 고등까지 독해의 기본 원리는 같습니다!일반적으로 국어 학습 내용은 나선형으로 심화된다고 이야기합니다. 학습 내용이 이전 학년의 것을 기본으로 점차적으로 어려워지고, 많아지고, 깊어지기 때문입니다. ‘독해’ 역시 초등에서 고등까지 핵심 개념이 같으며, 지문과 어휘 수준의 난도가 올라갈 뿐입니다. 따라서 우리 교재는 단계별로 해당 독해 원리를 차근차근 심화하여 궁극적으로 수능까지 개념이 연결되도록 개발하였습니다.디딤돌 독해력의 특장점하나, 초등국어 성취기준에 근거한 독해 원리 선정학습 발달 단계에 맞춘 핵심 독해 원리를 한 주에 하나씩 공부하며 독해력을 체계적으로 기를 수 있습니다.둘, 기본기와 원리, 두 마리 토끼를 잡을 수 있는 문제 구성글의 내용을 확인하는 ‘기본 문제’와 독해 원리를 익히는 ‘목표 학인 문제’를 통해 기본기를 탄탄하게 다지면서 글을 읽는 요령도 익힐 수 있습니다.셋, 초등에서 수능까지 연결되는 독해 원리 확인한 주 학습이 끝난 후에는 배운 내용이 수능(고등 기출)에 어떻게 나오는지 확인하여 수능을 향한 독해 공부의 방향을 잘 잡을 수 있습니다."
"신사고 쎈연산 8 초등 4-2 새교육과정,2020,단원별 연산강화 프로젝트",홍범준,10.0점, 10,학습/참고서,초등학교,초등4학년,"1. 초등 연산 문제 총망라연산 영역 뿐만 아니라 측정, 통계, 도형 영역에서 필요한 연산까지 모두 담아 한 권으로 해당 학기의 연산학습을 완벽하게 끝낼 수 있도록 하였습니다.2. 교과서 연계 학습으로 문제해결력 강화익힘책 수준의 문장제 문제를 ‘교과서 속 쎈연산’ 코너로 제공하여 이를 통해 문제해결력을 키울 수 있도록 하였습니다.3. 쎄니, 쎈돌이와 함께하는 재미있는 연산 학습또래 캐릭터인 쎄니와 쎈돌이, 모르는 내용을 척척 알려주는 쎈박사, 쎈봇을 통해 지루함을 덜고 재미있게 학습할 수 있도록 구성하였습니다.4. 연산 원리 동영상 서비스 무료 제공교재에 제공된 QR코드를 스마트폰에 인식시키면 최고의 선생님이 강의하시는 연산 원리 동영상을 무료로 볼 수 있습니다.[이 책의 특징]1. 쎄니, 쎈돌이와 함께 하는 재미있는 연산학습2. 효율적 연산학습 관리를 위한 학습진단표 제공3. 연산 원리를 쉽고 오랫동안 기억하게 하는 이미지 연상 학습4. 절대 밀리지 않는 하루 1장 구성","‘단원별 연산강화 프로젝트’ 쎈연산[쎈연산]은 이미지 연상 학습법으로 쉽고 재미있게 연산 원리를 익히고, 반복 연산 훈련을 한 후 해당 연산이 교과서와 시험에 어떻게 접목되는지 확인할 수 있어서 문제해결력까지 키울 수 있도록 구성된 교재입니다.또한 연산 영역 뿐 아니라 도형, 측정, 확률 영역 등 연산이 필요한 모든 영역의 문제를 제공하여 한 권으로 해당 학기의 연산 학습을 완벽하게 마스터 할 수 있는 단원별 연산강화  학습서이며, QR코드를 스마트폰에 인식시키면 해당 연산 원리에 대한 동영상을 무료로 볼 수 있습니다.[쎈연산]은 또래 캐릭터인 쎄니, 쎈돌이와 함께 테마 여행을 하며 재미있게 연산하면서 수학의 기초를 탄탄하게 다질 수 있습니다."
쎈 초등 수학 4-1 2019,좋은책신사고 편집부,10.0점, 10,학습/참고서,초등학교,초등4학년,"학교 시험에 나오는 모든 문제가 다 들어 있는 “문제기본서 쎈”1. 초등 과정의 모든 수학 문제를 총정리교과서와 익힘책은 물론 학교 시험에 출제된 문제까지 초등 과정의 모든 수학 문제를 담은 〈쎈 수학〉 한 권으로 초등학교 수학 학습을 완벽하게 끝낼 수 있습니다.2. 모든 문제를 난이도별로 분류하여 구성쉬운 문제부터 어려운 문제까지 순서대로 도전하는 것이 합리적인 수학 학습법입니다. 〈쎈 수학〉은 문제의 난이도를 A, B, C 3단계로 나누어 수준별로 구성하고 다시 B단계를 상, 중, 하의 난이도로 세분하여 체계적으로 수학 실력을 키울 수 있습니다.3. 모든 문제를 입체적으로 분석하여 유형화교과서 개념과 익힘책 및 학교 시험 기출 문제 분석을 바탕으로 초등수학 4-1에서 다뤄야 하는 모든 문제를 유형별로 분류하고 정리하였으므로 유형별로 충분한 문제 연습을 통해 문제 해결력을 키울 수 있습니다.4. 효율적인 자기주도학습과 반복학습 가능학생 스스로 주도적으로 계획을 세워 취약 유형에 대해 반복학습을 할 수 있도록 각 단원별 표로 구성한 〈학습 실천 계획표〉를 제공하였습니다.","1. 모든 문제를 체계적으로 분석하여 유형별로 제시2. A, B, C 3단계로 나누어 수준별로 구성된 문제 해결 학습3. 예시답안과 채점기준표를 제공한 서술형 주관식 문제 구성4. 혼자서도 쉽게 이해할 수 있는 자세한 풀이,   잘 틀리는 문제에 대한 틀리는 이유, 해결 방안 제시'3,000만 부 돌파, 베스트셀러 문제기본서 쎈'학교 시험에 나오는 모든 문제가 다 들어 있는 “문제기본서 쎈”〈쎈 수학〉은 수학 문제 해결 학습 방법으로 유형별 문제 학습을 선도적으로 제안하며 등장하여 한결같이 최고의 자리를 지키고 있는 수학 문제 기본서의 대표 주자입니다. 문항 분석 방법, 보유하고 있는 방대한 데이터 베이스와 인프라가 매년 유사 교재들이 범람하는 속에서도 〈쎈 수학〉이 최고의 자리에 있는 이유입니다. 〈쎈 수학〉의 유형 분석과 문제 해결 방법은 어떤 유사 교재도 따라올 수 없는 특별함이 있습니다. 또 스스로 계획하고 공부하는 자기주도학습을 위해 〈학습 실천 계획표〉를 제공합니다. 수학은 자발적으로 하지 않으면 성과를 보기 힘든 과목이므로 학습 계획과 습관을 길러야 합니다. 〈학습 실천 계획표〉를 이용하여 스스로 계획을 세우고 점검하면서 〈쎈 수학〉을 학습할 수 있습니다."
기탄수학 I-1 한영판,(주)기탄교육 편집팀,0.0점, 0,학습/참고서,초등학교,,"『기탄수학 I-1』은 수학의 기초인 연산력을 탄탄하게 잡아주는 유아·초등 대표 학습지로서 개인별·능력별 학습 프로그램이라는 기존 [기탄수학]의 강점을 그대로 가지고 있으면서 전세계 어린이들이 함께 배우는 한글·영어 공용 교재라는 글로벌 교육 리더로서의 비전과 철학을 새롭게 반영하였다. 기탄수학은 스몰스텝 방식에 의해 치밀하고 과학적으로 설계된 프로그램식 학습지로, 매일 일정한 시간에 규칙적으로 집중해서 한 번에 3장씩 풀고, 교재 1장을 푸는 데 소요되는 최소한의 요구 시간인 표준완성시간 내에 학습이 이루어지도록 지도해야 한다. 유아 4세부터 예비 중3까지 권장 대상은 있으나, 나이와 학년에 상관없이 아이의 능력과 수준을 판단하여 아이 수준보다 한, 두 단계 낮추어서 시작하는 것이 좋으며 매 권마다 수록된 성취도테스트 및 종료테스트로 철저하게 보완학습을 할 수 있다.","[기탄수학(Gitan’s math system)]은· 수학의 기초인 연산력을 탄탄하게 잡아주는 유아·초등 대표 학습지· 개인별·능력별 학습 프로그램  이라는 기존 [기탄수학]의 강점을 그대로 가지고 있으면서· 전세계 어린이들이 함께 배우는 한글·영어 공용 교재 라는 글로벌 교육 리더로서의 비전과 철학을 새롭게 반영하였습니다.다가올 미래는 가족과 국가의 개념이 해체되고 기업과 문화가 거대하게 하나로 통합되는 초월적 사회가 될 것이고, 그 속에서 우리 아이들이 세계를 품을 수 있는 꿈을 키워가야 합니다. 그 길에 기탄교육이 최선을 다해 힘이 되겠습니다.[기탄수학(Gitan’s math system)] 제대로 활용하기 Tip- 기탄수학은 스몰스텝 방식에 의해 치밀하고 과학적으로 설계된 프로그램식 학습지로, 매일 일정한 시간에 규칙적으로 집중해서 한 번에 3장씩 풀고, 교재 1장을 푸는 데 소요되는 최소한의 요구 시간인 표준완성시간 내에 학습이 이루어지도록 지도합니다.- 유아 4세부터 예비 중3까지 권장 대상은 있으나, 나이와 학년에 상관없이 아이의 능력과 수준을 판단하여 아이 수준보다 한, 두 단계 낮추어서 시작합니다. - 매 권마다 수록된 성취도테스트 및 종료테스트로 철저하게 보완학습을 할 수 있습니다.- 특별부록 4분 문장제 학습(C~M단계)으로 연산력과 사고력을 동시에 길러 줍니다.- 연산력은 지속적인 반복학습에 달려 있으므로 꾸준한 반복학습으로 자신감을 길러 줍니다.- 한글과 함께 표기된 영어를 반복적으로 접하게 되어 자연스럽게 수학 용어들의 영어식 표현을 익히게 됩니다."
